cat_id,title,create_time,like_count,dislike_count
10,CS:GO 賣刀 SKIN,1549614097,0,5
10,Fifa 19 pro club升人仔,1548079960,0,1
10,Final Fantasy XIV teaser trailer,1549166114,1,5
10,有冇人放playseat challenge,1549606076,1,1
10,[PS4/PC] Monster Hunter World [292] 豬龍入水 豬運亨通,1549302740,6,0
10,DMC5 試玩版已出冇人講？,1549603941,0,0
10,隻狼討論區,1549602920,4,0
10,無人有玩列王的紛爭COK?,1549570640,0,1
10,想回坑玩遊戲王實卡,1546336731,21,18
10,其實Switch性能大約等於PS第幾代?,1549514902,3,24
10,Angry birds 憤怒鳥VR,1549588999,0,1
10,瞓咗無睇，生癌個位John Linux Mr.A 爆咗RE2未？,1548602579,6,15
10,迷你版任天堂 Switch 年底上市   售價更貼地親民,1549295393,6,3
10,[DOS] pizza house,1549570956,0,0
10,"好想佢出borderlands 3, 屌打e家d刷裝驚",1548870733,19,4
10,有冇巴打玩fifa 19 淨係識禁區入波都過到「世界級難度」?,1549474328,0,1
10,FIFA19 Ultimate Team討論區(207) 咸錫icon級 奧華馬斯屌打普金尼馬,1549492476,4,1
10,買顯示卡送bf5真係好撚正,1549535340,9,0
10,[TG狼人] 新年流流無野做 入黎玩狼人,1549472887,2,1
10,有冇人玩toreba呀,1547620413,0,0
10,有冇人想玩番太閣立志傳5？,1549420149,5,1
10,有乜手機遊戲好玩,1549555436,0,0
10,BioHazard 2 Remake (Mr.X係諧星黎?) 集中討論區 9,1548832421,0,0
11,點解銃夢會咁少人睇？,1550766406,629,57
11,有無人有睇 Game of Thrones,1550741617,17,0
11,The Favourite 爭寵 討論區,1550825634,0,0
11,3年A班 - 從現在起，大家都是人質 (2),1550759749,5,0
11,開心速遞（210）扮gay溝3E | 踢走賓穎主題曲,1550665767,33,4
11,【Queen 討論區】點解可以冇人討論金球獎最佳戲劇類電影Bohemian Rhapsody(3)?,1548166586,20,5
11,[原創+長文] 探討所謂既電影深度,1548413167,146,6
11,[開心速遞]熊若水龔燁 供水線集中討論區 (23),1550412917,32,7
11,Netflix上左Manchester by the Sea,1550674718,41,0
11,【未映先負評】《Marvel隊長》影后貝兒娜森被網民狂轟,1550720775,185,9
11,Yorgos Lanthimos《爭寵》(The Favourite),1546335866,3,0
11,無人討論VICE《為副不仁》？,1550815722,2,0
11,一人一個劇集最巔峰角色,1550825196,1,0
11,《銃夢：戰鬥天使》Alita:Battle Angel 電影討論區 (2),1549813658,21,3
11,潛行浩劫96小時(劇情討論),1550766116,0,0
11,[ViuTV]2230-2300 花姐ERROR遊(3),1550759488,15,1
11,荷里活有個大老千 4,1550498496,4,41
11,有冇人覺得Zoey Deutch好Gfable?,1548220195,80,15
11,《Marvel隊長》破《神奇女俠》預售紀錄,1550815635,5,2
11,宣萱：電影版《尋秦記》將於3月尾開拍,1550762093,50,53
11,左膠大片《Marvel隊長》美國預售票房超越《水行俠》,1550796496,4,16
11,"[特攝撚] Super Hero Time 討論區 Zi-O 23 , 騎士龍 01",1550357105,6,1
11,最近睇緊邊套韓劇 4,1548050769,30,33
11,外星喵喵襲地球 (144),1549120548,25,15
11,有預感《福爾摩師奶》會屌打《新世紀福爾摩斯》！,1550756604,2,49
11,想搵返一套戲,1550818839,0,0
11,[9/14 year-olds] PewDiePie 集中討論 #3 👏🏼Meme👏🏼Review,1549216592,39,3
11,《羅馬》算唔算係國王的新衣？,1549943487,15,28
11,[討論]超人Ultraman 祝円谷2019年更上一層樓#adore#,1546278926,5,1
11,奧斯卡2019討論區,1550680127,5,0
11,睇完安眠書店(YOU)覺得男主角同自己好似,1550810859,0,1
11,2010~2020年 係咪呢2套美劇爭天下？,1550804891,0,4
11,真正一姐 shiga jinny (2) 討論區,1547566363,5,69
11,[VIUTV全民造星]12人男團MIRROR討論區(5),1550506704,7,2
11,2019年冬季日劇討論(3),1550424251,2,2
11,影視台潛水冠軍BABYGROOT與它的狗隻(2),1541242540,42,10
11,美劇集中討論區 (26),1548754342,6,1
11,香港新戲資訊交流 / 戲院會員優惠全攻略 #11,1542855837,14,4
11,兩天一夜第3季討論區（5）,1534686024,6,0
11,[電影主題曲] 一人N個深刻的電影配樂，一聽就知係嗰套戲！！,1550763004,5,0
11,有啲咩戲中戲好好睇,1550817500,1,1
11,[銀河fans] 銀河映像邊套戲最正?,1549801980,19,0
11,港台最廢DJ?,1524377884,31,15
11,【或會參演新作】「哈利仔」丹尼爾力撐《哈利波特》重拍,1550131823,27,7
11,Brooklyn 99 有冇人睇？,1537373203,309,4
11,有咩劇超越到prison break,1550760711,7,10
11,[2.14]里安尼遜《冰天動地》,1549767850,15,1
11,娛樂圈武打排行榜,1550752574,0,11
11,《Marvel隊長》貓咪預告,1550812934,1,2
11,《歌舞青春》劇集版演員陣容大公開　女主角靚過Vanessa Hudgens,1550649139,3,35
11,（好戲推介）明天，我要和昨天的妳約會,1548845356,263,17
11,明天，我要和昨天的妳約會,1550226301,21,1
11,有冇人有睇Netflix套戀愛巴士？,1545913973,27,0
11,netfix 雨傘學院,1548499958,33,3
11,[CW]Arrow/The Flash/Supergirl/LoT/Black Lightning 綜合討論區 (10),1550120633,2,0
11,【高堡奇人】The Man in the High Castle Season 4 出左Teaser,1550767920,3,0
11,[Fox] Gotham Final Season ----Legend of the Dark Knight 討論區,1544619567,17,0
11,[繼續拋磚]日本電影討論及分享(3),1540290789,15,3
11,[劇透討論] 難以置信 竟然無人講《第一眼戰線 A Private War》,1549641397,6,3
11,點睇 天網恢恢,1550801499,0,1
11,原來華仔有份演美國隊長1,1550760716,0,10
11,點解香港無哂d都市小品戲,1549837634,133,12
11,(召集Lihkg Whovian)Doctor Who,1501724277,14,3
11,Netflix 心水推薦,1550657317,92,198
11,"我敢講如果上多次頭文字D, 肯定全院滿坐",1550690331,10,6
11,高天鷲 鷲哥原來打開OVERWATCH,1550596044,865,12
11,Running Man 討論區 (12),1550474712,6,1
11,TVB 2010年嗰套刑警真係世界級好睇,1550562605,4,24
11,老老柒柒，Netflix 我得一個月時間，有邊10套劇一定要睇?,1550582724,13,244
11,如果無呢三套處境劇 或者福祿壽就唔會出現 更加唔會有依家既蝗祖藍,1550772297,5,0
11,皇后的品格已經大結局,1550771361,0,1
11,CCTVB到底一日播緊幾多套蝗劇?,1550763700,1,0
11,Netflix集中討論區 (6),1545879342,11,2
11,《潛行浩劫96小時》劇透，情緒宣洩區,1550767612,1,0
11,[viu tv] 我不是機械人,1550062903,11,7
11,繆思遊戲,1550767281,0,0
11,入嚟討論blu-ray (5),1550377410,2,0
11,致電影買手，一人幾套18年但香港無上映嘅戲,1550755685,4,1
11,【票房】流浪地球 6億美金,1550636660,6,20
11,韓國電影集中討論區 (9),1543236557,15,4
11,好唔好睇公投就知 新喜劇之王,1550763495,15,18
11,2345 - 2400 Girls’ Talk 星期一至五 ViuTV,1546961940,1,0
11,[1月18日] Punisher S2 集中討論,1546537226,20,0
11,李力持諷刺周星馳 《新喜劇之王》,1550628885,14,71
11,長命百二歲,1550500581,85,9
11,[ViuTV]星期一2145-2230 全新偶像真人騷《MIRROR GO》,1544427859,52,50
11,[菅田將暉][永野芽郁] 3年A班-從現在起，大家都是人質,1546861289,107,11
11,[ViuTV]2230-2300 花姐ERROR遊 (2),1550068374,46,8
11,[ViuTV]星期四至五2145-2230  Good Night Show 個個得把口,1542894310,5,1
11,懷舊是懷舊香港　不是中國　香港人的國家是香港　不是中國,1547476355,184,4
11,［萬眾期待］［年三十晚首播］皓鑭傳 1,1549171263,27,228
11,[BT分享/學英文] the big bang theory 中英字幕,1550745759,1,1
11,CCTVB係咪就黎唔掂,1550749820,11,2
11,CAPTAIN MARVEL Brie Larson 走圍點火頭爛蕃茄marvel戲想睇史上最低,1550751837,2,7
11,[有村架純] 中學聖日記2 編劇收刀片信啦！幾時出sp,1545225685,22,3
11,任你點討厭100毛都好，都必須承認東方昇係香港現今最有急才嘅搞笑能手,1548157472,1554,391
11,[HKIFF] 第43屆香港國際電影節討論區,1549981822,9,0
11,The Walking Dead 行屍 第九季劇情討論區[2],1550463275,0,0
11,屌啱啱 ViuTV 播果個律師廣告做乜鳩,1550747657,0,0
11,《流浪地球》討論區,1549386412,18,148
11,[港產仔快啲入]港產片專區,1545699884,105,9
11,想揾翻一套電視劇,1550744167,0,0
11,Iron man 1 伏筆？ (3),1540127092,48,10
11,港產片點解會衰落到咁,1550514034,23,7
11,夾Netflix,1550676024,0,22
11,meze 新出嘅kai penta 買唔買得過,1550740551,0,0
11,(Netflix)年度最佳電影大熱-ROMA(羅馬) 討論區,1544630282,24,1
11,[怪獸之王] 哥斯拉 (另有長文簡介) 集中討論區,1547111587,58,2
11,La La Land 星聲夢𥚃人 or A star is born 星夢情深？,1550331535,118,22
11,學是學非 (9) - 繼續regina,1550405610,11,4
11,睇戲/睇劇學識嘅冷知識,1550734126,0,3
11,新喜劇之王 集中討論區,1549340150,54,543
11,美祺BB真係好撚正...,1550727209,1,11
11,難兄難弟張可頤真係好正,1550728496,2,0
11,有冇巴絲打記得一套電影 開門後去咗另一個世界,1550660519,0,1
11,[無限JJ]韓國綜藝節目-無限挑戰(11),1534408535,25,7
11,Brie Larson不容許Marvel隊長發布會太多白人及男人,1550458608,12,149
11,其實《賭聖》包唔包喺《賭神》系列入面？,1550476800,4,42
11,[Netflix] [Dark Horse] The Umbrella Academy 第一季討論區,1550213225,7,2
11,老老柒柒 鬼佬有冇邊套戲好似喜劇之王咁？,1550333739,8,11
11,李力持暗批今年賀歲片低質　大堆頭但唔搞笑：觀眾心知肚明！,1550394270,7,37
11,求類似日劇火花既追夢劇,1549447148,6,2
11,留意番 Netflix有hunter x hunter睇,1550284399,1,0
11,[Netflix] Sex Education,1547266162,322,17
11,有冇人睇左netflix dating around,1550701465,0,1
11,其實奇妙有D節目好似都 ok,1550691910,0,0
11,入黎放低周星馳頭三位電影選擇,1550260263,3,39
11,全能科學家（viutv逢星期三晚上8:00),1539776251,4,1
11,如懿傳咁正，無人講,1550680339,5,35
11,有冇試過youtube自己subscribe左個你從未睇過既channel,1550681493,3,0
11,[ViuTV]2300-2330 晚吹 - 喵喵喵,1534345192,15,2
11,皆大歡喜（時裝版）15,1548570021,1,1
11,[ViuTV]2145-2230 Good Night Show 發洩擂台(2),1550670808,2,0
11,仲有冇人睇戲係BT？用android tv加翻牆睇大陸TV app真係乜戲都有得睇,1550391422,0,41
11,荷李活有個大老千4,1550234781,0,11
11,唔知有冇回帶 ，拆彈專家導演版結局,1550679028,7,2
11,機動戰士高達NT - 2月14日香港上映,1548919536,21,4
11,中國電影係咪死係唔用試鏡手上,1550403952,0,6
11,賭，分五派：神、聖、俠、霸、王,1550417666,1,11
11,《職業特工隊 4》原為 Tom Cruise 「退位」之作 由「鷹眼」接棒,1550315564,13,3
11,［突發］小喬上ViuTV賣波！,1550674972,1,7
11,招巴打們夾netflix 家庭plan,1550673949,0,0
11,[你們的女神]小喬帶埋隻貓中ViuTV喵喵喵,1550674875,0,0
11,[Pearl]2130-2350 仙履奇緣 Cinderella,1550409116,0,0
11,入黎講下你用緊邊隻電視盒子,1550673470,0,2
11,我 愛 利 穎 怡 呀 Joan ！,1550650201,5,2
11,「集氣」王祖藍做哪吒，呢套劇真係柒到核爆，希望永世做倉底。,1550672498,14,8
11,[ViuTV]2145-2230 Good Night Show 發洩擂台(1),1542632872,13,0
11,有無人追緊阿爾罕布拉宮的回憶,1544892160,161,39
11,好悶 有冇咩戲推薦,1550497570,1,4
11,有無人話你好似黎明？,1550629658,1,0
11,開心速遞（209）淫根 | 踢走賓穎主題曲,1550579265,25,7
11,東張西望個主持,1550490721,3,4
11,屌你老母tvb真係食屎大,1550549585,0,25
11,有無人睇完死神來了之後就唔敢搭飛機？,1550595954,1,3
11,Captain Marvel 已試映 影評大讚,1550647400,10,24
11,[信不信由你]Marvel隊長 首映影評,1550655259,3,1
11,[Netflix] 近排除左YOU同埋KINGDOM仲有咩好睇?,1550201623,0,2
11,(Netflix)安眠書店討論區,1545833952,88,1
11,中國版masterchef教炒飯， 成枱都係,1550410058,141,15
11,新Batman人選即將出現！Armie Hammer進入最後直路或將成為新一代蝙蝠俠,1550646363,2,4
11,有無人覺得郭富城果套無雙真係好偉大？,1550642257,9,4
11,[DC綜合#7] OG Captain Marvel 新Trailer呢,1548041168,16,9
11,The Trans List 變性名人 2016,1550644646,1,1
11,【Marvel】洛基迷你劇劇情流出　湯赫度斯頓配旁白主角另有其人？,1550550355,2,9
11,［道地星期日影院] 喜劇之王,1550380851,28,6
11,有冇人知邊度有中文字幕,1550638019,0,5
11,本人正式宣佈，廉政風雲係本年度最佳鉅作！！,1549670081,87,7
11,屌你咩 恭喜八婆個火雞姐真係.....,1549468390,1865,69
11,石琪：《為副不仁》尖辣政治諷刺,1550639061,1,1
11,[HBO已出]True Detective 第三季討論,1547541034,7,3
11,[NETFLIX] Terrace House: Opening New Doors 集中討論,1520944854,32,4
11,寒冬戰士接棒做美國隊長？Netflix新戲選角神預言,1550635996,0,0
11,洪永城身高182cm,1549785065,1,14
11,三個女人一個因12 唔明香港賽果討論區,1544978932,32,23
11,有無人有睇netflix套russian doll?,1550255343,15,2
11,啱啱申請咗Netflix 有咩劇係必睇?,1550599982,4,0
11,跳蚤咬醒愛玩的野獸,1550622979,0,0
11,"突發  阿爺廚房出現類似""有味""對白",1549318535,1,15
11,肥貓嗰啲係乜撚野演技黎?,1550154351,437,21
11,Netflix Marvel 全部結束,1550510033,101,4
11,有冇人睇過Maisy Mouse,1550600797,1,0
11,[DC Universe] Doom Patrol第一季討論區,1550065151,0,0
11,Netflix帳號比人Hack左,1550594012,0,8
11,I AM SHERLOCKED,1550589107,3,1
11,目前既tvb有咩「清泉」可言？,1550583368,0,0
11,第91屆 OSCARS 奧斯卡金像獎頒獎典禮 討論區,1548229852,5,23
11,睇到TVB套講風水野就知香港人係無得救,1549982776,42,1
11,[ViuTV] 2300-2330 晚吹 - 飛‧自由,1533654190,4,4
11,新喜劇之王算唔算星爺顛峰之作,1549343759,11,201
11,網絡紅人男神BB幫劉馬車改頭換面衝入樂壇做歌手,1550441237,1,8
11,[聖三一主持] The Grand Tour Season 3,1547786911,7,0
11,點睇新喜劇之王 啲打手同死忠成日話套戲講追夢 所以好睇???,1549859930,29,18
11,《復仇者聯盟4》劇透！ 最先加入唔係X.Men或FF4！,1550576040,2,25
11,確定披風高掛！親口證實不演蝙蝠俠了,1550242783,96,5
11,walking dead s909 又玩大肚 悶唔悶呀,1550300432,0,0
11,銃夢睇來都開唔成續集,1550296109,172,13
11,不如傾吓泰國BL劇/電影,1546633488,15,8
11,千禧年後真正喜劇之王！,1550553629,1,18
11,《邊境奇聞》： 跨越界線奇詭出色,1550575851,0,0
11,開心速遞（208）David姐 Mary姐 | 踢走賓穎主題曲,1550491736,15,2
11,慎看！年度恐怖片 邊境奇聞,1550387736,54,7
11,[電影] 異能仨 - 係超能力定係痴線??!!,1550577115,0,1
11,《仁妻》：大隱隱於老公,1550576151,0,2
11,"TVB八時半成大陸劇專屬時段, 暫不再播放本土自製港劇",1550382667,4,44
11,〔大新聞〕原來人肉搜尋Searching喺韓國票房超好,1550545492,1,0
11,其實tvb只要肯重用班配音，就仲有得救,1550557511,7,1
11,殺手宇宙,1550539908,1,0
11,marvel迷請入,1550559625,2,4
11,飛機巨星吳京「包攬」中國影史上最高票房作品的冠亞軍,1550415416,13,2
11,「元首」逝世竟然冇人提,1550560590,0,3
11,有冇人睇緊李屍朝鮮Kingdom,1548415261,201,28
11,賀歲片嚟講，佢算唔算最有質量保證？,1550549804,2,1
11,【德國版達哥】有無人J開 Lara Loft ?,1550556719,0,3
11,其實日本人對「頭文字D電影版」有咩睇法？,1549898685,5,29
11,突發！ 麥俊龍新作品新角色,1550453604,6,2
11,[10月19日] Daredevil S3 集中討論,1537491568,46,3
11,本田翼X岡山天音《昨晚過得很愉快吧》以勇者鬥惡龍X為主題,1547904747,16,2
11,等左16年終於等到「龍騎」城戶真司回歸,1548335384,949,11
11,有何蛇無窮人,1550541710,2,0
11,舊電影推介：駭次元駭客,1550538345,0,0
11,馴龍記香港版配音真係好倒米,1549329722,39,2
11,有冇人同我一樣好鐘意睇（我的機械人女友）,1550535013,0,0
11,放低你會loop完又loop既日劇,1549515449,10,4
11,69歲「惡人」李兆基入紙註冊娶58歲女友,1550501842,1,1
11,仲有冇人記得呢套戲,1550510879,3,1
11,廉政風雲 煙幕真係垃撚圾,1549346605,280,20
11,一人一句聽唔明的電影對白,1550423823,1,0
11,TVB播夠啲大陸宮廷劇未呀？,1550459698,30,3
11,[有圖］連登女神被胸襲兼強吻,1550413102,3,44
11,Bob叔唔該入一入黎,1550507775,0,1
11,香蕉俱樂部幾好笑,1550506055,1,0
11,[韓綜]認識的哥哥討論區(3),1508061608,17,5
11,[開心速遞]博香 – 秦博思林美香討論區（3）,1547226329,11,11
11,The Walking Dead 行屍 第九季劇情討論區[1],1538509664,10,3
11,《美國隊長》 4K UHD 藍光碟最快於本月底開賣,1550503984,2,2
11,第38屆香港電影金像獎頒獎典禮 入圍名單,1549950906,32,5
11,[VIUTV全民造星]12人男團MIRROR討論區(4),1548186625,24,23
11,求日劇/日本愛情片/動畫,1550499132,0,0
11,荷李活有個大老千3,1549030291,8,89
11,【票房】流浪地球 5億美金,1550292594,3,30
11,召集所有running man既fans(30),1536070640,9,13
11,【情人節2019】《心跳500天》上映10周年 主角重聚為「壞女人」Summer平反,1549940423,21,2
11,開心速遞（207）情人節cosplay大會 | 踢走賓穎主題曲,1550150599,39,5
11,"屌, AXA 係咪傻左, 細威個樣咁趕客就唔好影佢大頭喇",1550472906,16,1
11,銃夢個男主死得好慘,1549984149,1,27
11,Zack Snyder 哀悼 Ben Affleck 既Batman,1550486432,4,1
11,突發！搵到個真人版Alita!,1550238873,1267,101
11,失戀急讓[粵][PG],1550405733,10,37
11,[最終章]《馴龍記3》劇情討論區,1548866492,25,3
11,Running Man 討論區 (11),1547436954,12,5
11,上年真係有好多好電影...,1550466405,3,2
11,呢家台灣已經拍唔出惡作劇之吻果個level 嘅偶像劇,1549379480,913,22
11,突發！ 麥浚龍新作品新角色,1550453675,7,1
11,明珠首映 Lalaland《星聲夢裡人》(2),1550335519,4,3
11,勁歌金曲,1532185952,1,20
11,召喚連登高手！香港Alita 想大家幫佢Key圖！,1550408030,1,27
11,我係重案組總督察,1550431958,3,11
11,【世界票房】Bohemian Rhapsody 本週過 Venom,1550456807,3,1
11,2018年冬季日劇討論(2),1548650845,3,4
11,Trainspotting帶比你啲咩？,1550265118,19,0
11,"1.求4k bt 電影網大全 , 近期有咩好BT???",1550434086,0,2
11,有幾多人睇左房仲女王，我今日開始煲,1550433380,2,0
11,人生要睇幾多次 張家輝劉青雲古天樂 依個組合？,1550216218,81,1
11,奧斯卡彈出彈入！取消廣告時間頒獎安排 全程直播,1550290668,21,3
11,翡翠台星期六重播美女廚房,1550129105,407,7
11,[回帶] 對不起 標籤你,1550423759,0,0
11,有冇人睇過依齣腳膠戲,1550344422,9,6
11,[aliaime] Ali • 李佳芯 討論區 I,1487992245,143,23
11,2018年冬季日劇討論(3),1550423916,1,1
11,Alita: Battle Angel 銃夢 戰鬥天使 RottenTomatoes & Metacritic評分,1549091871,5,0
11,13/1起 2130 Viutv 蠟筆小新劇場版系列 （3）,1549208722,15,1
11,[女主播]梁凱寧討論區6,1549720694,1,2
11,隔左一排又見返“蘋果廣告”,1550414001,1,6
11,有冇人覺得Helena Bonham Carter啲演技真係好屈機,1550414888,8,1
11,香港有冇一套愛情電影好似前任3咁好睇？,1550415183,1,9
11,[76]The Wave til 2300,1550414323,0,0
11,[開心速遞]熊若水龔燁 供水線集中討論區 (22),1550150781,30,3
11,有冇人知逆流大叔幾時會出碟,1550409680,4,0
11,Will Smith：Why I Turned Down The Matrix,1550412228,1,0
11,有冇人睇左韓寒套飛馳人生？,1550406786,1,2
11,夾Netflix,1549541971,1,11
11,(東東 逸朗) 流行經典50年13,1549198619,1,16
11,有無人好期待<Yesterday>?,1550239873,20,1
11,Frozen 2 Trailer,1550407615,1,2
11,[ViuTV]星期日2000-2030 有薪假期,1544356998,6,2
11,學是學非 (8) - 新女regina,1546777458,69,60
11,ikea,1550403389,2,4
11,有冇巴打仲記得「聊齋」呢套經典TVB電視劇?,1549798466,49,4
11,暗殺教室2（viutv同星期六晚11:00),1539436841,15,2
11,香港電影係咪死係唔用試鏡手上,1549945197,1126,12
11,（星期日檔案）真人圖書,1550402697,1,0
11,古天樂孫紅雷將加入《角頭3》　「角頭宇宙」延伸到Netflix,1550309711,1,2
11,happy death day 2u,1550390665,0,1
11,一直唔明蜘蛛俠嘅時間線,1550328421,1,9
11,杜汶澤網台個會長Nico都幾正!,1548985589,266,149
11,真心推薦睇睇小偷家族,1550339562,1,14
11,唔睇TVB 但係睇MYTVSUPER,1550383746,0,2
11,(問節目名)之前唔知明珠定係VIU睇過個拍賣節目,1550350323,0,1
11,依家開始重新睇皆大歡喜,1550378687,0,0
11,入嚟討論blu-ray (4),1532014788,9,2
11,占士金馬倫評論溫子仁《水行俠》　直指「水中世界不夠現實，不能引起我的共鳴」！,1550231357,101,60
11,[美劇] THE GOOD DOCTOR 討論區(1),1548502316,2,0
11,吸金大笨象！《東張西望》播足7日搵真銀,1550360524,2,15
11,一個因去跳舞2,1549810175,38,33
11,有冇巴打睇過彭浩翔套AV，想討論吓,1550299626,0,2
11,太極功夫丫整饅頭耶，驚天動地,1550354513,0,1
11,"[特攝撚] Super Hero Time 討論區 Zi-O 22 , 快盜vs警察 51 End",1549748988,11,3
11,失驚無神一家人 都算係一套好片,1547797560,10,0
11,TVB 套浩男傳播成4個鐘？無其他野播啦？係咪痴線架？,1550334525,21,2
11,點解套<波希米亞狂想曲>票房會咁收得,1545478330,448,11
11,明珠首映 Lalaland《星聲夢裡人》,1550316744,184,26
11,李治廷 安志杰 林德信,1550333946,0,3
11,三葉來到美國！荷里活真人版《你的名字》劇情曝光　《蜘蛛俠：驚世現新》導演確定掌鏡！,1550222654,2,89
11,77地球小姐點解無香港小姐參加？TVB無派人去？,1550327061,0,0
11,The good doctor 15幾時出,1550330159,0,0
11,呢套戲竟然大陸譯名好過香港譯名？,1550308763,4,35
11,拍文革題材踩中地雷～張艺謀新作《一秒鐘》「技術問題」臨時退出柏林影展競賽,1549988511,0,5
11,[ FORGED IN FIRE 千錘百煉/鍛刀大賽 ] 第6季 2019年02月06日 ~,1549635403,1,0
11,1+1+1呢個節目名好撚gay呀,1549712173,6,20
11,石琪:《銃夢：戰鬥天使》精巧可喜,1550318336,4,1
11,李克勤新歌 活埋live,1550317482,0,2
11,龍珠電影高清無碼,1550254821,6,8
11,火雞姐只係偷電話，你班友就喊打喊殺。咁古天樂衰搶嘢坐2年監又點計？,1550114530,39,869
11,[劇透討論] 點睇新版《陰風陣陣 Suspiria》,1548352327,12,2
11,《Lego Movie 2 》樂高英雄傳 2,1549168674,2,0
11,"8小時gundam uc,有無人會睇",1550312999,0,0
11,蕭若元評新喜劇之王,1550163507,2,6
11,CAPTAIN MARVEL 你買咗戲飛未？,1550291068,1,16
11,【悲喜以外，周星馳或所有創作人的寂寞】盧斯達,1550000340,2,4
11,[Netflix]Altered Carbon / sex education 好好睇,1550304721,1,2
11,好想揸住嚟收服,1550301179,1,1
11,《神盾局特工》Agents of SHIELD Season 6 討論區,1548695981,14,1
11,看電影,1550298283,0,0
11,"《美色殺人狂》作者公開質疑""黑豹""提名奧斯卡",1549624297,101,3
11,【柏林影展公佈】彭浩翔開拍《鹿鼎記》三部曲,1549882904,8,9
11,可憐之人必有可恨之處 所以我完全唔覺得蓋世寶有咩咁值得同情,1550038818,157,19
11,法吾法國大長今系最好看既韓劇，沒有之一,1550204959,0,10
11,呢個香港cos Alita似到痴線,1550233227,50,9
11,點解套《楚漢》D 選角咁柒既,1550208577,2,2
11,蠟筆小新電影　一向十分出色　人性深刻辛辣　用心看會有不同體會,1550283226,0,0
11,會員New_God美斯你點算 TVB播完好爛播新倚天2019,1550276091,0,6
11,點解viutv又重播東京食糭,1550248952,1,0
11,覺唔覺門徒入面嘅張靚初真係正到仆街,1550238171,2,5
11,我屌你老母套大陸野幾時先肯完呀 搞到睇唔撚到皆大歡喜呀,1550249785,34,2
11,【X-Men】The Gifted 第二季討論區,1537904080,8,1
11,連登有幾多人睇過《時光倒流七十年》,1550235194,12,0
11,如珠如寶呢套戲真係垃圾到仆街,1550249419,0,2
11,原來肥貓係兩屆金像獎影帝,1550238133,0,9
11,真影評《流浪地球》觀後感 含劇透！！〈蕭若元：書房閒話〉2019-02-14,1550216258,0,2
11,李安馬田史高西斯參與聯署 炮轟奧斯卡「羞辱電影人」,1550244149,19,0
11,翟威廉 陳庭欣 麥玲玲 李丕責,1550241884,3,0
11,Ar know ar can,1550239225,0,0
11,有冇人記得魔法阿媽呢套卡通片,1550237302,1,1
11,[Yeah science] Breaking bad續集電影Jesse做主角,1550153574,9,1
11,開心速遞（207） 夏蕙與阿壯 | 踢走賓穎主題曲,1550150730,2,3
11,【《流浪地球》】外交部官媒齊力撐！ 華春瑩hard sell記者：建議去看,1550063856,3,10
11,Will Smith 回想當年拒絕【Matrix】片約原因,1550228079,4,2
11,【鐵齒銅牙紀曉嵐3子再合作】鄧麗欣唔執輸甘做宮女 罕見清廷造型曝光,1550186203,13,5
11,鄭中基同kit好襯,1550227067,3,0
11,王晶個女真係好樣衰好樣衰,1549549573,1430,58
11,廿二連勝係咪我嘅人生高峰？,1550224775,1,0
11,阿旺 肥貓 花家姐 邊個最好戲？,1550160835,0,0
11,【相隔十年！佐藤健回來了】平成Generations Forever 3月14日終極一戰,1550122373,7,0
11,《復仇者聯盟4》劇情透露？,1550004111,892,27
11,痴能線，東張西望變能咗成人節目？,1549540847,25,663
11,當代八大神劇係邊八大,1550181632,2,2
11,真影評《流浪地球》觀後感 含劇透！！〈蕭若元：書房閒話〉,1550209387,2,3
11,Tony Jaa Iko Uwais 太極俠 《Triple Threat》預告,1550207067,0,0
11,話時話，點解星光大道搵唔到周星馳掌印？,1550199829,0,0
11,"(Netflix) David fincher同死侍導演合作嘅成人動畫短片合集 Love, Death + Robots",1550172975,0,0
11,真心講句，新喜劇之王，非常好睇！,1549979009,49,51
11,[三五成群］點解阿甘咁高大靚仔都要做阿雞跟班,1550121373,0,8
11,東張個主持洗唔洗咁大波,1550144254,6,26
11,TV box 一問,1550195807,0,0
11,宜室宜居家添愛果4姊妹真係港女極品,1549799008,687,52
11,想搵返一套法國電影,1550110072,0,0
11,屌你老母死台狗套台灣第一等真係笑𠹌死我,1549976104,13,2
11,【男人EEETV】飲醉酒去朗誦比賽！,1550161675,1,18
11,[Hi Mark]絕世爛片The Room原班人馬新片Big Shark trailer,1550099720,10,0
11,啲24小時新聞台係咪現場直播？,1549652854,2,25
11,(完場再推5)《救妻同學會》係神劇定膠劇？,1547396032,6,26
11,高質電影配樂,1550110469,8,0
11,蘋果廣告,1550062313,6,0
11,呂不韋杜德偉呂不韋杜德偉呂不韋杜德偉呂不韋杜德偉呂不韋杜德偉呂不韋杜德偉呂不韋杜德偉呂不韋杜德偉,1550150071,0,3
11,[開心速遞]熊若水龔燁 供水線集中討論區 (21),1549888798,31,7
11,[港產鬼片]見到YOUTUBE有異靈靈異睇,1550150595,0,0
11,開心速遞（206）情人節cosplay大會 | 踢走賓穎主題曲,1550117079,38,1
11,今日情人節，唐朝有個新套餐,1550116221,9,0
11,有冇人頭先喺電視見到個示愛廣告？,1550060260,15,0
11,浩瀾=朱姬,1550147695,0,0
11,其實邊個係大老千,1550147653,0,1
11,平心而論，蓋世寶39歲黎講，真係幾靚,1550129935,11,28
11,《東張西望》討論,1548935479,17,46
11,點解會咁柒⋯,1550128167,0,0
